browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,education_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000010,357,5:58,comcast.net',Maranura,2020-02-17,5,58,1,1,8,Refferal,linkedin.com,chrome,mobile,apple,error: Field 'devicedevicecategory' not found,credit_card,4,568-710-5026,gold,male,0,33278.27,unmarried,car,no,rented,yes,doctor,611,20,10,92,8,1,Yasenevo,43,employed,temporary,standard,4/1/2019,75949,95271,39240,32398,82649,20132,83058,27692,17563,43185,17164,98722,7,2,3,8,2,1,3,6,2,4,7,9,24835,others,tech,9819851,64,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,2524811,5,133,904436,1966029,2.5,64,451723,2118407,4.5,55,1306874,2209322,6,9430720,6,446665,97,4/29/2019,yamaha,Towne-Botsford,Jiaocha,9770,709446,66,6/8/2019,duke,Weber Group,Dubrovka,4775,56219,25,3/18/2019,maruti,Mills and Sons,Jamban,3168,443581,11,1/14/2020,22,840216,33,7/19/2019,4253,hospital,683826,95,1/19/2020,190106,IT,665962,68,1/3/2020,6752,other electronics,Blick-Rowe,Gunajaya,huwaei,995122,69,7/1/2019,2210,9/13/2019,671807,11,leisure,hobby,12/23/2019,696971,74,hobby,leisure,11/2/2019,764865,67,5/24/2019,538906,45,6/10/2019,993979,49,7/10/2019,323327,21,domestic,19994,Hijacking Coverage,2,Countries Prohibited Coverage,4149509,9,1,2,4659000,Legal Expense Coverage Living Away Coverage,154098,Domestic help Coverage,3,Ancillary Deductible Coverage,1564047,5,Villa,4113635,First Aid Expenses Coverage Legal Expense Coverage,92392,Third Party Liability Coverage,1,type4,464173,9,Motorbike,3754224,Legal Expense Coverage Living Expense Coverage,46261,Accidental Death Coverage,1,type2,154893,3,305287,Hospital cash,95437,Critical illness cover,5,type3,7922761,12,1,2,5846828
1000209,550,20:03,att.net',Aţ Ţīrah,2020-01-21,4,1,0,1,9,Social,google.com,safari,mobile,apple,error: Field 'devicedevicecategory' not found,insurance,9,316-422-6492,gold,male,5,58496.42,unmarried,car,yes,rented,no,plumber,490,28,78,15,2,0,Žrnovo,53,employed,temporary,standard,5/22/2019,52902,76442,35060,89129,63432,51419,20944,87449,21155,15447,73410,23351,9,7,4,8,1,7,8,3,3,10,6,4,26738,tech,hobby,3050349,52,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,6251816,1,168,843702,9582195,3,74,165936,1606783,1,182,892593,3185775,0.5,5387960,2.5,962386,13,10/22/2019,duke,Sanford-Gleichner,Aylmer,2410,467519,41,8/28/2019,suzuki,Abshire Inc,SÃ¶dra Sandby,4069,77955,58,8/26/2019,maruti,"Davis, Beier and Grimes",Bang Pa-in,5991,77211,47,12/1/2019,66,231236,95,8/20/2019,1812,hospital,117291,49,4/19/2019,728827,IT,737976,26,3/31/2019,2651,mobile,Leannon Group,Kozâ€™modemâ€™yansk,huwaei,745745,83,6/23/2019,5607,9/16/2019,464410,54,hobby,others,5/1/2019,135839,4,others,food,12/23/2019,533114,70,2/20/2020,10086,85,11/30/2019,556099,61,10/3/2019,477251,46,domestic,59883,Repatriation of Remains Coverage,3,Dental Coverage,3038667,3,1,2,4731133,Legal Expense Coverage Living Away Coverage,199995,Tenant Liability Coverage,5,Accident Coverage,6579592,4,Villa,8794565,Breakdown Coverage,32724,Breakdown Coverage,1,type2,910692,12,Motorbike,1785873,Legal Expense Coverage Living Expense Coverage,37688,Legal Expense Coverage Living Expense Coverage,7,type2,474470,2,419329,Personal Accident cover,27967,Critical illness cover,10,type1,1337317,10,1,2,891306
1000336,543,16:23,att.net',Hakodate,2020-01-03,2,72,1,0,5,Display,google.com,edge,tablet,samsung,error: Field 'devicedevicecategory' not found,accounts,1,408-210-4189,gold,female,5,19959.62,married,bike,no,own,yes,nurse,584,60,88,81,2,0,Rajal Norte,48,employed,permanent,standard,4/22/2019,37070,34922,89624,19149,20383,74998,46370,83294,38562,67603,53509,73729,3,2,1,3,7,5,4,2,6,3,8,10,26160,leisure,leisure,9853010,13,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,3329939,0.5,25,1554015,7746080,3,86,1036463,1444323,3,179,1030525,8114787,1.5,5871767,1,969417,37,9/17/2019,duke,Bergnaum-Kovacek,Nancheng,8227,611972,16,11/15/2019,suzuki,"Waters, Cummerata and Beier",Tianchi,6251,47362,63,11/27/2019,honda,Treutel and Sons,Sovetskiy,3197,879743,12,4/8/2019,97,60567,89,12/19/2019,8332,electronics,891302,82,1/27/2020,666143,travel,473196,71,8/10/2019,2442,laptops,"Goodwin, Bashirian and Hermann",Donggaocun,redmi,731339,90,4/24/2019,9911,1/1/2020,230746,74,food,travel,10/16/2019,371358,28,hobby,food,10/31/2019,67248,16,11/16/2019,111998,90,4/21/2019,237969,95,11/7/2019,852838,16,domestic,78489,Medical Coverage,3,,4981566,1,4,2,2941499,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,741192,Alternative Accommodation Coverage,2,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,5377172,10,Apartment,6752612,Riot Coverage,63483,Windscreen Damage Coverage,2,type4,835227,11,Car,1769026,,23535,Personal Accident Coverage,8,type3,13193,1,243600,Critical illness cover,110775,Critical illness cover,9,type4,328774,1,3,1,946103
1000338,516,15:07,hinet.net',Grebenskaya,2020-01-29,4,47,1,0,6,Social,linkedin.com,firefox,mobile,lenovo,error: Field 'devicedevicecategory' not found,loan,1,150-229-6878,silver,female,2,45545.1,married,bike,yes,rented,yes,driver,548,22,74,31,10,0,Sukahening,59,business,permanent,gold,4/10/2019,50905,81863,98402,97250,34004,85830,70071,98461,46861,70947,33037,60873,2,6,8,5,7,2,1,6,6,6,3,8,22632,leisure,tech,8718039,31,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,6258979,2.5,152,1198241,6029170,5,167,421067,4301735,5.5,160,1889956,6530132,0.5,3569284,4,505428,30,3/26/2019,suzuki,Murphy-Bechtelar,Czarna Woda,9558,781204,34,4/24/2019,duke,Goldner Inc,NgÃ£ Báº£y,7304,78495,80,11/18/2019,honda,"Kreiger, Marvin and Wiegand",KhadÄ«r,279,262783,36,8/17/2019,61,83279,41,9/5/2019,9433,electronics,706568,41,5/27/2019,844657,trade,287789,23,5/12/2019,7492,mobile,Stoltenberg LLC,Serhetabat,redmi,956682,29,6/23/2019,7342,12/4/2019,696062,63,hobby,travel,8/26/2019,97893,77,tech,hobby,6/23/2019,719081,96,11/6/2019,566833,45,8/23/2019,792622,81,4/3/2019,608066,24,international,53193,Medical Evacuation Coverage,2,Medical Evacuation Coverage,4748740,4,3,2,1062024,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,802244,Basic Deductible Coverage Open Content Coverage,5,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,8240349,4,Apartment,1462630,Natural Calamity Coverage,98915,Accidental Death Coverage Child Seat Replacement Coverage,3,type1,532178,4,Motorbike,4515123,Personal Accident Coverage,13856,Legal Expense Coverage Living Expense Coverage,5,type4,169777,5,278718,Hospital cash,101571,Critical illness cover,3,type3,5004841,8,3,2,9097720
1000004,244,2:07,cox.net',Qiancang,2020-03-01,2,86,1,1,6,Refferal,google.com,opera,tablet,lenovo,error: Field 'devicedevicecategory' not found,insurance,7,301-152-5939,silver,female,0,17410.91,married,bike,no,own,yes,plumber,294,69,28,28,15,1,Gorgoram,49,business,temporary,standard,5/1/2019,60527,22299,31482,61775,55104,72098,24381,45580,13993,49574,57333,19430,8,5,5,1,1,6,1,5,2,1,2,7,25545,others,hospital,8381999,83,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,5005736,1.5,42,1301615,1973450,2.5,57,357897,4952951,3,76,1948054,8582113,4,3595092,2.5,591020,83,3/3/2020,yamaha,White-Hoeger,Dobri Dol,1937,67789,22,11/19/2019,duke,Rohan Group,Shancheng,6537,25725,27,7/18/2019,honda,Lynch and Sons,Bunog,5220,25592,78,2/13/2020,72,933083,70,10/26/2019,4102,electronics,916490,48,7/23/2019,829482,trade,334091,11,5/27/2019,2070,other electronics,Little-Ferry,Azenhas do Mar,redmi,719485,97,6/18/2019,3135,2/15/2020,220203,32,travel,food,2/10/2020,711091,93,leisure,leisure,7/1/2019,497035,57,5/4/2019,335481,33,6/3/2019,513466,85,12/13/2019,654327,93,international,14566,,3,Identity Theft Coverage,3759297,11,1,2,3899907,Ancillary Deductible Coverage,311162,Legal Expense Coverage Living Away Coverage,4,Alternative Accommodation Coverage,8919825,1,Apartment,4665238,Fire Coverage Limit,85811,Off Road Coverage,4,type1,924510,1,Motorbike,5615497,Accidental Death Coverage,93928,Accidental Death Coverage,9,type1,125788,4,360317,Critical illness cover,69490,Hospital cash,7,type1,7635761,8,4,1,7237818
1000003,81,19:53,cox.net',Lijia,2020-01-14,2,35,0,1,7,Organic,google.com,safari,laptop,micromax,error: Field 'devicedevicecategory' not found,loan,5,547-466-0553,silver,female,0,14277.56,unmarried,bike,no,own,yes,firefighter,817,76,42,18,1,1,Werasari,58,employed,temporary,gold,4/27/2019,57265,88171,16652,38643,56196,45434,75593,84921,44309,21086,84331,74108,5,1,4,10,3,2,6,10,7,8,10,2,29462,others,food,3820414,49,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,8719877,4,44,1441736,3171692,5,88,397131,7788284,3.5,96,1994830,4178296,4.5,2560658,5,325285,69,4/4/2019,yamaha,"Ullrich, Hilll and Okuneva",Lyubanâ€™,3540,802968,67,2/5/2020,duke,Bergstrom LLC,Bankaw,3467,72484,80,7/17/2019,tata,Crist and Sons,BrochÃ³w,4666,658391,98,3/28/2019,78,918887,52,6/10/2019,2205,electronics,608610,22,6/1/2019,23361,trade,232231,96,8/21/2019,7180,other electronics,Ernser Group,GalÅ«gÄh,samsung,280552,87,10/13/2019,8443,6/30/2019,878779,32,food,tech,3/9/2020,427643,17,others,hobby,9/10/2019,471687,55,5/26/2019,281811,75,11/22/2019,187595,44,1/2/2020,344765,31,international,23010,Sport Equipment Damage Coverage,3,Permanent Total Disability Coverage,4441349,2,2,2,3851773,Ancillary Deductible Coverage,404907,Building Damage Coverage,4,Domestic help Coverage,5709711,4,Apartment,1160076,First Aid Expenses Coverage Legal Expense Coverage,25168,Permanent Partial Disability Coverage,1,type1,895098,8,Motorbike,4439609,Medical Coverage,10654,Lost Passport Coverage,1,type1,270129,3,411777,Maternity Cover,117361,Hospital cash,7,type1,1171601,11,3,2,4959921
1000390,310,9:53,verizon.net',Yelat’ma,2020-02-12,1,94,0,0,10,Direct,linkedin.com,UC browser,laptop,apple,error: Field 'devicedevicecategory' not found,insurance,6,242-983-1590,gold,male,1,99515.79,married,bike,yes,own,yes,firefighter,371,28,45,42,5,0,Jiangbu,32,employed,temporary,standard,6/22/2019,98780,58708,50977,83049,95978,80340,65881,93184,89306,86666,29636,83991,2,2,1,6,6,6,10,7,7,10,10,1,26384,leisure,hospital,2660140,31,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,8522126,1.5,46,1915020,858883,2,167,1094141,796836,5.5,110,1653678,2819197,0.5,6645110,5.5,971039,100,3/11/2020,suzuki,Greenholt Group,Nice,9277,467193,32,10/22/2019,yamaha,Gottlieb LLC,Dologon,9638,42474,37,3/13/2020,tata,"Kiehn, Barton and Ondricka",Itabuna,8204,559285,28,4/28/2019,63,591230,85,7/18/2019,8521,electronics,225738,74,9/13/2019,328169,trade,174104,61,1/17/2020,5661,mobile,"Metz, O'Hara and Sanford",Mali IÄ‘oÅ¡,huwaei,902132,92,12/25/2019,2556,9/11/2019,769521,36,hobby,others,2/5/2020,108067,9,travel,food,3/9/2020,459654,87,10/26/2019,194948,67,10/23/2019,772896,67,8/15/2019,725891,10,domestic,80082,Rental Car Damage Coverage,4,Ski Equipment Coverage,3859455,9,1,1,3132914,,512158,Basic Deductible Coverage Open Content Coverage,2,Legal Expense Coverage Living Away Coverage,1027917,1,Villa,4963590,Accident Coverage,92055,Emergency Medical Coverage,4,type4,538239,4,Motorbike,2722325,Medical Coverage,88664,Personal Accident Coverage,2,type4,165943,2,211032,Maternity Cover,39974,Hospital cash,8,type3,4385494,5,2,1,4488319
1000089,569,2:39,comcast.net',Banatsko Karađorđevo,2020-01-08,1,12,0,0,9,Organic,google.com,UC browser,tablet,samsung,error: Field 'devicedevicecategory' not found,loan,7,405-213-2230,silver,female,2,83958.69,married,car,yes,own,no,technicians,709,14,48,75,3,1,Spassk-Dal’niy,29,business,permanent,gold,6/20/2019,49438,92967,57128,45354,90867,88779,66937,67092,31668,75110,60471,52981,7,4,1,3,4,9,9,6,8,10,10,1,24745,others,tech,9610489,57,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1601252,1,2,1089347,5701956,5,152,849670,4268233,3,87,422381,4629302,3.5,1756201,3,57076,53,12/2/2019,yamaha,Moore LLC,Bauan,5982,251057,69,5/29/2019,yamaha,Pagac-Stanton,Jinbi,4466,10548,17,12/6/2019,hyundai,"Wilderman, Frami and Hilpert",Igurubi,850,497651,91,11/26/2019,88,952980,62,1/15/2020,1310,electronics,432114,52,11/28/2019,812952,IT,847903,76,1/1/2020,8000,other electronics,Doyle-Kuhlman,Pervomayskoye,redmi,533100,55,10/26/2019,8626,6/7/2019,125770,10,hobby,leisure,5/23/2019,307963,78,hobby,others,1/1/2020,636553,92,3/3/2020,939632,53,6/7/2019,403808,94,10/21/2019,734460,52,international,47102,Hotel Cancellation Coverage,1,Delayed Flight Cancellation Coverage,1201510,9,4,1,3171997,Alternative Accommodation Coverage,919431,Accident Coverage,5,Domestic help Coverage,3674415,2,Villa,3297774,Natural Calamity Coverage,30824,Off Road Coverage,1,type2,760698,3,Motorbike,7909782,Lost Passport Coverage,10100,Personal Accident Coverage,1,type5,478397,7,325797,Personal Accident cover,38052,Personal Accident cover,1,type3,2976804,1,3,2,8112889
1000038,518,7:46,hinet.net',East Angus,2020-01-12,2,10,1,0,5,Paid,linkedin.com,safari,mobile,apple,error: Field 'devicedevicecategory' not found,insurance,9,236-587-4752,silver,male,0,25632.27,married,bike,no,own,no,unskilled_labour,552,65,98,72,5,0,Néa Ionía,28,business,temporary,standard,4/1/2019,74108,42145,67844,66688,89075,35576,81883,41887,55902,23580,18216,87913,8,8,3,3,4,7,10,6,7,9,10,7,24072,hobby,others,4103683,66,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,2107149,3,78,1794757,7258359,6,56,355741,5197795,0.5,37,1569696,344680,3.5,3000050,5,343390,58,10/18/2019,duke,Schultz LLC,Chuquitira,7007,613156,14,11/24/2019,suzuki,Altenwerth Inc,á¸ubÄh,6881,32686,68,4/1/2019,maruti,Becker Inc,Fleury-les-Aubrais,6402,683689,93,12/1/2019,95,359610,51,6/24/2019,5574,hospital,880013,20,7/20/2019,293732,IT,39799,51,7/14/2019,9404,mobile,Price-Hilpert,Kamen,motorolla,153953,94,11/9/2019,4177,12/20/2019,151063,67,travel,tech,9/1/2019,600423,40,others,travel,5/5/2019,170731,18,4/3/2019,94916,73,10/1/2019,806710,62,11/19/2019,456370,77,domestic,80081,Hazardous Sports Coverage,2,,1469704,12,2,1,2834120,Tenant Liability Coverage,704398,Tenant Liability Coverage,4,Accident Coverage,4278076,9,Apartment,4557280,Number Plate Coverage,91866,Breakdown Coverage,2,type5,572904,9,Car,9156566,,29929,Personal Accident Coverage,9,type4,307849,5,179028,Hospital cash,75547,Personal Accident cover,2,type5,8464705,4,4,1,2377792
1000110,247,15:36,hinet.net',Peña Blanca,2020-01-09,2,32,0,1,9,Paid,linkedin.com,opera,laptop,lenovo,error: Field 'devicedevicecategory' not found,insurance,4,958-440-5045,silver,male,4,47369.12,unmarried,bike,yes,rented,yes,teacher,379,97,1,8,3,1,Whitwell,30,employed,permanent,gold,4/11/2019,64764,86242,14837,11007,86671,60349,45005,57332,64065,86861,10688,50814,5,10,3,10,6,9,1,2,8,5,5,10,29899,travel,leisure,1055606,20,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,4852218,4.5,75,194186,8529336,6,31,1136527,3732942,0.5,159,96195,8756851,6,3011184,5.5,656386,33,4/21/2019,tvs,"Johns, Kuhlman and Braun",Santa Rosa,3942,124702,65,1/29/2020,suzuki,"Greenholt, Abbott and Howell",Beaverton,1460,19595,72,2/18/2020,tata,"Barton, Trantow and Windler",Tatarsk,9236,526962,75,7/7/2019,69,117692,81,11/5/2019,5464,electronics,555881,93,11/9/2019,490699,IT,223871,99,10/10/2019,1092,laptops,Maggio-Hane,Talun,apple,420127,67,11/18/2019,6002,5/22/2019,935424,65,hobby,hobby,3/15/2020,481200,66,leisure,food,6/24/2019,117068,29,10/10/2019,397288,48,11/5/2019,156160,17,10/27/2019,692466,71,international,89587,Terrorist Attack Coverage,3,,4894166,11,1,2,1289231,Basic Deductible Coverage Open Content Coverage,976723,Alternative Accommodation Coverage,1,Building Damage Coverage,8749134,9,Apartment,6928955,Life Coverage PassengersFull Loss Damage Coverage,61358,Third Party Property Damage Coverage,2,type2,847302,10,Motorbike,3964043,Medical Coverage,65873,Legal Expense Coverage Living Expense Coverage,5,type4,205679,9,290084,Personal Accident cover,91172,Personal Accident cover,5,type4,2247075,4,3,1,8008043
1000201,357,11:29,hinet.net',Sahatsakhan,2020-02-10,1,37,1,0,9,Organic,google.com,chrome,tablet,apple,error: Field 'devicedevicecategory' not found,insurance,2,334-469-2022,gold,male,2,12704.35,married,car,no,rented,no,driver,430,18,67,50,12,0,Fontaínhas,56,business,permanent,standard,4/23/2019,38142,96171,74331,42351,35082,78708,10769,43586,59205,58571,50602,62082,7,9,2,9,4,6,5,8,9,9,10,4,20803,travel,tech,2314135,29,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1951526,2.5,173,579796,2593483,1.5,8,100298,4474902,5.5,156,1748749,6994374,5,3572986,5.5,865493,54,7/18/2019,suzuki,Dietrich-Keebler,Qingshan,3343,664606,93,4/6/2019,yamaha,Tremblay-Erdman,Taipei,6084,74891,71,11/21/2019,maruti,"Lehner, Klocko and Hamill",Jianghu,5243,437683,21,10/14/2019,73,301674,81,8/25/2019,3030,travel,823800,77,2/26/2020,823079,trade,27165,93,3/29/2019,4138,laptops,Wiza-Rau,Keyinhe,samsung,650189,32,6/3/2019,4147,8/12/2019,607681,95,hobby,leisure,10/3/2019,115012,84,food,food,2/17/2020,477328,9,4/16/2019,892450,69,1/30/2020,235230,7,6/22/2019,290157,57,international,26902,Countries Prohibited Coverage,4,Sport Equipment Damage Coverage,3837006,11,2,1,1869624,Domestic help Coverage,482481,,3,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,4483789,7,Apartment,7045369,Natural Calamity Coverage,79518,Third Party Property Damage Coverage,2,type2,936275,2,Car,3895344,Medical Coverage,27013,Legal Expense Coverage Living Expense Coverage,7,type5,268420,12,32104,Critical illness cover,18796,Critical illness cover,4,type5,5504899,10,1,1,1295340
1000120,373,19:10,cox.net',Kankan,2020-01-22,3,62,0,1,10,Affiliates,google.com,firefox,mobile,apple,error: Field 'devicedevicecategory' not found,accounts,5,860-948-5681,silver,female,2,96590.07,unmarried,car,yes,own,no,technicians,434,4,10,77,13,0,Kapan,33,business,temporary,gold,6/23/2019,30109,93490,30631,66111,55338,52990,25586,59599,77545,47931,45047,85785,8,1,6,5,9,2,5,5,9,10,7,10,28215,travel,hobby,6708613,86,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,9976072,2,71,1826916,1765631,1,118,1169104,1533752,1.5,113,685446,4197879,0.5,4879718,3,306224,78,10/25/2019,suzuki,Bogisich Inc,Breda,1928,879433,92,1/8/2020,duke,"Larkin, Reilly and Boehm",Cifuentes,6195,92574,83,2/26/2020,tata,Stracke and Sons,Xinyan,4897,190721,73,2/20/2020,78,454706,11,2/15/2020,4802,hospital,207536,85,5/10/2019,269429,food,340451,98,10/8/2019,7802,mobile,Wolff-Schulist,Pombal,redmi,144725,80,12/15/2019,1922,3/5/2020,916490,94,others,leisure,9/16/2019,584727,88,tech,food,8/16/2019,120897,33,7/4/2019,222311,79,12/3/2019,737309,36,4/11/2019,907814,21,international,95336,,4,Sport Equipment Damage Coverage,2362738,11,1,2,4726213,Alternative Accommodation Coverage,242417,Building Damage Coverage,5,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,3982951,3,Villa,7605466,Electronic Equipment Coverage,52577,Permanent Partial Disability Coverage,1,type1,147204,1,Motorbike,9509411,Personal Accident Coverage,92800,Legal Expense Coverage Living Expense Coverage,6,type5,127344,12,314866,Hospital cash,144719,Personal Accident cover,3,type5,9411214,3,4,2,386000
1000012,210,20:11,verizon.net',Saransk,2020-01-26,5,16,0,0,5,Social,youtube.com,brave,laptop,samsung,error: Field 'devicedevicecategory' not found,loan,2,640-720-6311,silver,male,2,95677.37,unmarried,car,no,rented,yes,pilot,775,9,41,84,15,0,Rumat Heib,35,business,permanent,gold,4/28/2019,52157,21548,28047,13447,67099,35667,42287,45079,82605,78624,55414,45492,2,8,8,1,9,2,10,3,6,1,3,6,21520,others,travel,4165362,33,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,8167571,4.5,81,349274,3092943,2.5,93,1701371,8349152,2.5,142,1414614,6685085,6,7909632,4.5,182086,41,11/26/2019,tvs,Hickle-Rodriguez,Anuchino,9313,127657,81,10/27/2019,yamaha,Ullrich Inc,Jinzhou,5827,91561,97,4/2/2019,maruti,Hickle-Walter,Itacoatiara,8315,718095,73,6/29/2019,15,860567,75,6/17/2019,5973,hospital,361676,15,6/26/2019,36561,travel,75697,82,12/1/2019,7411,laptops,VonRueden and Sons,Ã–rebro,apple,624138,66,2/20/2020,1061,7/31/2019,556612,91,others,travel,12/26/2019,472750,42,leisure,travel,1/2/2020,648358,33,11/10/2019,758036,5,5/20/2019,867890,27,1/10/2020,346200,38,international,36489,Permanent Partial Disability Coverage,5,,3634032,11,4,2,4789776,Ancillary Deductible Coverage,203906,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,1,Tenant Liability Coverage,2169171,7,Apartment,5355724,Permanent Total Disability Coverage,84512,Breakdown Coverage,2,type3,538127,1,Motorbike,3662601,,50928,Legal Expense Coverage Living Expense Coverage,4,type5,58355,6,250637,Maternity Cover,13611,Maternity Cover,9,type3,3703476,10,2,1,1607784
